ID NUMBER,FISCAL YEAR,DEPARTMENT NAME,VENDOR NAME,TRANSACTION DATE,DOLLAR AMOUNT,AUTHORITY,BUSINESS TAX REGISTRATION CERTIFICATE,GOVERNMENT ACTIVITY,FUND GROUP NAME,FUND TYPE,FUND NAME,FUND,ACCOUNT NAME,ACCOUNT CODE,TRANSACTION ID,EXPENDITURE TYPE,SETTLEMENT/JUDGMENT,FISCAL MONTH NUMBER,FISCAL YEAR-MONTH,FISCAL YEAR-QUARTER,CALENDAR MONTH NUMBER,CALENDAR MONTH/YEAR,CALENDAR MONTH,DATA SOURCE,AUTHORITY NAME,AUTHORITY LINK,DEPARTMENT NUMBER,PROGRAM,VENDOR ID,ZIP,PAYMENT METHOD,PAYMENT STATUS,INV NUM,INVOICE DUE DATE,INVOICE DISCOUNT DUE DATE,INV DATE,INV LINE,INVOICE DISTRIBUTION LINE,PO NUM,DESCRIPTION,DETAILED ITEM DESCRIPTION,UNIT PRICE,UNIT OF MEASURE,QUANTITY,SALES TAX PERCENT,SALES TAX,DISCOUNT,RECEIVER ID,PO DATE,PO LINE NUMBER,PROCUREMENT ORGANIZATION,BUYER NAME,SUPPLIER CITY,SUPPLIER COUNTRY,BU NAME,SITE LOCATION,ITEM CODE,ITEM CODE NAME,CURRENCY,VALUE OF SPEND,VENDOR NUM
410648,2015,AGING,SINGLE ROOM OCCUPANCY HOUSING CORP,07/23/2014,$8887.00,CO119598,0000542016,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SENIOR CITYRIDE PROGRAM FUND,599,CITYRIDE PROGRAM,02K220,EFT26150000000585,CONTRIBUTIONS TO OTHER AGENCIES,,1,2015-01 (JUL),2015-01,7,"JULY,2014",JULY     ,FMS,SINGLE ROOM OCCUPANCY HOUSING CORPORATION,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119598,02,SENIOR SERVICES,100006229,90017,EFT,PAID,GAX0215599020006,,,06/25/2014,1,1,GAE02CO14119598Y,CITYRIDE PROGRAM,,,,,,,,,,1,,,,,,,,,,,100006229 - SINGLE ROOM OCCUPANCY HOUSING CORP
1547117,2015,AGING,JEWISH FAMILY SERVICE OF LOS ANGELES,10/20/2014,$8795.00,CO119668,0000438283,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,SOCIAL SERVICES III B,02LA01,AD26150000023516,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,JEWISH FAMILY SERVICE OF LOS ANGELES,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119668,02,SENIOR SERVICES,100004055,90010,CHECK,PAID,GAX0215395020057,,,09/19/2014,1,1,GAE02CO15119668Y,SOCIAL SERVICES III B,,,,,,,,,,1,,,,,,,,,,,100004055 - JEWISH FAMILY SERVICE OF LOS ANGELES
1547117,2015,AGING,JEWISH FAMILY SERVICE OF LOS ANGELES,10/20/2014,$8795.00,CO119668,0000438283,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,SOCIAL SERVICES III B,02LA01,AD26150000023516,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,JEWISH FAMILY SERVICE OF LOS ANGELES,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119668,02,SENIOR SERVICES,100004055,90010,CHECK,PAID,GAX0215395020057,,,09/19/2014,1,1,GAE02CO15119668Y,SOCIAL SERVICES III B,,,,,,,,,,1,,,,,,,,,,,100004055 - JEWISH FAMILY SERVICE OF LOS ANGELES
410617,2015,AGING,WATTS LABOR COMMUNITY ACTION COMMITTEE,07/07/2014,$8764.00,CO119670,0000297418,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,HOME DELIVERED MEALS FOR SENIORS,02KQ04,EFT26150000000081,CONTRIBUTIONS TO OTHER AGENCIES,,1,2015-01 (JUL),2015-01,7,"JULY,2014",JULY     ,FMS,WATTS LABOR COMMUNITY ACTION COMMITTEE,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119670,02,SENIOR SERVICES,100002393,90059,EFT,PAID,GAX0215395020004,,,06/19/2014,2,8,GAE02CO14119670Y,HOME DELIVERED MEALS FOR SENIORS,,,,,,,,,,8,,,,,,,,,,,100002393 - WATTS LABOR COMMUNITY ACTION COMMITTEE
1547153,2015,AGING,SAINT BARNABAS SENIOR CENTER OF LOS ANGELES,10/02/2014,$8742.00,CO119332,0000563835,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,HOME DELIVERED MEALS III C2,02KAA4,EFT26150000002314,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,ST BARNABAS SR CENTER,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119332,02,SENIOR SERVICES,100025319,90057,EFT,PAID,GAX0215395020034,,,09/12/2014,4,10,GAE02CO14119332Y,HOME DELIVERED MEALS III C2,,,,,,,,,,15,,,,,,,,,,,100025319 - SAINT BARNABAS SENIOR CENTER OF LOS ANGELES
1547153,2015,AGING,SAINT BARNABAS SENIOR CENTER OF LOS ANGELES,10/02/2014,$8742.00,CO119332,0000563835,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,HOME DELIVERED MEALS III C2,02KAA4,EFT26150000002314,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,ST BARNABAS SR CENTER,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119332,02,SENIOR SERVICES,100025319,90057,EFT,PAID,GAX0215395020034,,,09/12/2014,4,10,GAE02CO14119332Y,HOME DELIVERED MEALS III C2,,,,,,,,,,15,,,,,,,,,,,100025319 - SAINT BARNABAS SENIOR CENTER OF LOS ANGELES
1547228,2015,AGING,WATTS LABOR COMMUNITY ACTION COMMITTEE,10/24/2014,$8718.00,CO119600,0000297418,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,HOME DELIVERED MEALS III C2,02KAA4,EFT26150000002808,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,WATTS LABOR  COMMUNITY ACTION COMMITTEE,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119600,02,SENIOR SERVICES,100002393,90059,EFT,PAID,GAX0215395020065,,,09/11/2014,1,4,GAE02CO14119600Y,HOME DELIVERED MEALS III C2,,,,,,,,,,4,,,,,,,,,,,100002393 - WATTS LABOR COMMUNITY ACTION COMMITTEE
1547228,2015,AGING,WATTS LABOR COMMUNITY ACTION COMMITTEE,10/24/2014,$8718.00,CO119600,0000297418,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,HOME DELIVERED MEALS III C2,02KAA4,EFT26150000002808,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,WATTS LABOR  COMMUNITY ACTION COMMITTEE,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119600,02,SENIOR SERVICES,100002393,90059,EFT,PAID,GAX0215395020065,,,09/11/2014,1,4,GAE02CO14119600Y,HOME DELIVERED MEALS III C2,,,,,,,,,,4,,,,,,,,,,,100002393 - WATTS LABOR COMMUNITY ACTION COMMITTEE
410606,2015,AGING,SINGLE ROOM OCCUPANCY HOUSING CORP,07/23/2014,$8551.00,CO119598,0000542016,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,CONGREGATE MEALS III C1,02KAA2,EFT26150000000584,CONTRIBUTIONS TO OTHER AGENCIES,,1,2015-01 (JUL),2015-01,7,"JULY,2014",JULY     ,FMS,SINGLE ROOM OCCUPANCY HOUSING CORPORATION,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119598,02,SENIOR SERVICES,100006229,90017,EFT,PAID,GAX0215395020011,,,06/25/2014,1,5,GAE02CO14119598Y,CONGREGATE MEALS III C1,,,,,,,,,,7,,,,,,,,,,,100006229 - SINGLE ROOM OCCUPANCY HOUSING CORP
1547116,2015,AGING,JEWISH FAMILY SERVICE OF LOS ANGELES,10/20/2014,$8459.00,CO119669,0000438283,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,HOME DELIVERED MEALS FOR SENIORS,02LQ04,AD26150000023515,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,JEWISH FAMILY SERVICE OF LOS ANGELES,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119669,02,SENIOR SERVICES,100004055,90010,CHECK,PAID,GAX0215395020056,,,09/19/2014,3,6,GAE02CO15119669Y,HOME DELIVERED MEALS FOR SENIORS,,,,,,,,,,8,,,,,,,,,,,100004055 - JEWISH FAMILY SERVICE OF LOS ANGELES
1547145,2015,AGING,SAINT BARNABAS SENIOR CENTER OF LOS ANGELES,10/02/2014,$8459.00,CO119332,0000563835,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,SOCIAL SERVICES III B,02KAA1,EFT26150000002314,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,ST BARNABAS SR CENTER,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119332,02,SENIOR SERVICES,100025319,90057,EFT,PAID,GAX0215395020034,,,09/12/2014,1,7,GAE02CO14119332Y,SOCIAL SERVICES III B,,,,,,,,,,11,,,,,,,,,,,100025319 - SAINT BARNABAS SENIOR CENTER OF LOS ANGELES
1547145,2015,AGING,SAINT BARNABAS SENIOR CENTER OF LOS ANGELES,10/02/2014,$8459.00,CO119332,0000563835,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,SOCIAL SERVICES III B,02KAA1,EFT26150000002314,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,ST BARNABAS SR CENTER,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119332,02,SENIOR SERVICES,100025319,90057,EFT,PAID,GAX0215395020034,,,09/12/2014,1,7,GAE02CO14119332Y,SOCIAL SERVICES III B,,,,,,,,,,11,,,,,,,,,,,100025319 - SAINT BARNABAS SENIOR CENTER OF LOS ANGELES
1547116,2015,AGING,JEWISH FAMILY SERVICE OF LOS ANGELES,10/20/2014,$8459.00,CO119669,0000438283,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,HOME DELIVERED MEALS FOR SENIORS,02LQ04,AD26150000023515,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,JEWISH FAMILY SERVICE OF LOS ANGELES,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119669,02,SENIOR SERVICES,100004055,90010,CHECK,PAID,GAX0215395020056,,,09/19/2014,3,6,GAE02CO15119669Y,HOME DELIVERED MEALS FOR SENIORS,,,,,,,,,,8,,,,,,,,,,,100004055 - JEWISH FAMILY SERVICE OF LOS ANGELES
1547184,2015,AGING,SAN FERNANDO VALLEY INTERFAITH COUNCIL INC,10/20/2014,$8381.00,CO119333,0000503722,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,SOCIAL SERVICES III B,02LA01,AD26150000023509,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,SAN FERNANDO VALLEY INTERFAITH COUNCIL INC.,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119333,02,SENIOR SERVICES,100002756,91302,CHECK,PAID,GAX0215395020052,,,09/29/2014,1,1,GAE02CO15119333Y,SOCIAL SERVICES III B,,,,,,,,,,1,,,,,,,,,,,100002756 - SAN FERNANDO VALLEY INTERFAITH COUNCIL INC
1547184,2015,AGING,SAN FERNANDO VALLEY INTERFAITH COUNCIL INC,10/20/2014,$8381.00,CO119333,0000503722,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,SOCIAL SERVICES III B,02LA01,AD26150000023509,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,SAN FERNANDO VALLEY INTERFAITH COUNCIL INC.,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119333,02,SENIOR SERVICES,100002756,91302,CHECK,PAID,GAX0215395020052,,,09/29/2014,1,1,GAE02CO15119333Y,SOCIAL SERVICES III B,,,,,,,,,,1,,,,,,,,,,,100002756 - SAN FERNANDO VALLEY INTERFAITH COUNCIL INC
1547177,2015,AGING,SAN FERNANDO VALLEY INTERFAITH COUNCIL INC,10/10/2014,$8259.00,CO119333,0000503722,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,HOME DELIVERED MEALS FOR SENIORS,02LQ04,AD26150000022224,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,SAN FERNANDO VALLEY INTERFAITH COUNCIL INC.,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119333,02,SENIOR SERVICES,100002756,91302,CHECK,PAID,GAX0215395020050,,,09/17/2014,3,12,GAE02CO15119333Y,HOME DELIVERED MEALS FOR SENIORS,,,,,,,,,,28,,,,,,,,,,,100002756 - SAN FERNANDO VALLEY INTERFAITH COUNCIL INC
1547177,2015,AGING,SAN FERNANDO VALLEY INTERFAITH COUNCIL INC,10/10/2014,$8259.00,CO119333,0000503722,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,HOME DELIVERED MEALS FOR SENIORS,02LQ04,AD26150000022224,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,SAN FERNANDO VALLEY INTERFAITH COUNCIL INC.,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119333,02,SENIOR SERVICES,100002756,91302,CHECK,PAID,GAX0215395020050,,,09/17/2014,3,12,GAE02CO15119333Y,HOME DELIVERED MEALS FOR SENIORS,,,,,,,,,,28,,,,,,,,,,,100002756 - SAN FERNANDO VALLEY INTERFAITH COUNCIL INC
421288,2015,AGING,INTERNATIONAL INSTITUTE OF LOS ANGELES,08/27/2014,$8143.00,CO119666,0000472223,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,SOCIAL SERVICES III B,02KAA1,EFT26150000001375,CONTRIBUTIONS TO OTHER AGENCIES,,2,2015-02 (AUG),2015-01,8,"AUGUST,2014",AUGUST   ,FMS,INTERNATIONAL INSTITUTE OF LA,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119666,02,SENIOR SERVICES,100005037,90031,EFT,PAID,GAX0215395020030,,,08/03/2014,1,1,GAE02CO14119666Y,SOCIAL SERVICES III B,,,,,,,,,,1,,,,,,,,,,,100005037 - INTERNATIONAL INSTITUTE OF LOS ANGELES
410621,2015,AGING,WATTS LABOR COMMUNITY ACTION COMMITTEE,07/07/2014,$8082.00,CO119600,0000297418,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,HOME DELIVERED MEALS III C2,02KAA4,EFT26150000000082,CONTRIBUTIONS TO OTHER AGENCIES,,1,2015-01 (JUL),2015-01,7,"JULY,2014",JULY     ,FMS,WATTS LABOR  COMMUNITY ACTION COMMITTEE,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119600,02,SENIOR SERVICES,100002393,90059,EFT,PAID,GAX0215395020005,,,06/16/2014,1,4,GAE02CO14119600Y,HOME DELIVERED MEALS III C2,,,,,,,,,,4,,,,,,,,,,,100002393 - WATTS LABOR COMMUNITY ACTION COMMITTEE
410563,2015,AGING,ALZHEIMER'S DISEASE & RELATED DISORDERS ASSN OF LA RIVERSIDE,07/10/2014,$8064.00,CO119599,0000707538,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,FAMILY CAREGIVER SUPPORT FOR SENIORS,02KQ09,AD26150000001750,CONTRIBUTIONS TO OTHER AGENCIES,,1,2015-01 (JUL),2015-01,7,"JULY,2014",JULY     ,FMS,"ALZHEIMER'S DISEASE & RELATED DISORDERS ASSOCIATION OF LA, R",http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119599,02,FAMILY CAREGIVER SERVICES,100020228,90010,CHECK,PAID,GAX0215395020009,,,06/23/2014,1,2,GAE02CO14119599Y,FAMILY CAREGIVER SUPPORT FOR SENIORS,,,,,,,,,,3,,,,,,,,,,,100020228 - ALZHEIMER'S DISEASE & RELATED DISORDERS ASSN OF LA RIVERSIDE
421365,2015,AGING,WILMINGTON JAYCEES FOUNDATION INC,08/19/2014,$8059.00,CO119338,0000594548,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,HOME DELIVERED MEALS FOR SENIORS,02KQ04,AD26150000010329,CONTRIBUTIONS TO OTHER AGENCIES,,2,2015-02 (AUG),2015-01,8,"AUGUST,2014",AUGUST   ,FMS,WILMINGTON JAYCEES FOUNDATION,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119338,02,SENIOR SERVICES,100004989,90744,CHECK,PAID,GAX0215395020023,,,07/23/2014,1,9,GAE02CO14119338Y,HOME DELIVERED MEALS FOR SENIORS,,,,,,,,,,12,,,,,,,,,,,100004989 - WILMINGTON JAYCEES FOUNDATION INC
1547167,2015,AGING,SAN FERNANDO VALLEY INTERFAITH COUNCIL INC,10/10/2014,$8030.00,CO119333,0000503722,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,SOCIAL SERVICES III B,02LA01,AD26150000022224,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,SAN FERNANDO VALLEY INTERFAITH COUNCIL INC.,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119333,02,SENIOR SERVICES,100002756,91302,CHECK,PAID,GAX0215395020050,,,09/17/2014,1,2,GAE02CO15119333Y,SOCIAL SERVICES III B,,,,,,,,,,4,,,,,,,,,,,100002756 - SAN FERNANDO VALLEY INTERFAITH COUNCIL INC
1547167,2015,AGING,SAN FERNANDO VALLEY INTERFAITH COUNCIL INC,10/10/2014,$8030.00,CO119333,0000503722,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,SOCIAL SERVICES III B,02LA01,AD26150000022224,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,SAN FERNANDO VALLEY INTERFAITH COUNCIL INC.,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119333,02,SENIOR SERVICES,100002756,91302,CHECK,PAID,GAX0215395020050,,,09/17/2014,1,2,GAE02CO15119333Y,SOCIAL SERVICES III B,,,,,,,,,,4,,,,,,,,,,,100002756 - SAN FERNANDO VALLEY INTERFAITH COUNCIL INC
1547264,2015,AGING,WILMINGTON JAYCEES FOUNDATION INC,10/07/2014,$7959.00,CO119338,0000594548,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,SOCIAL SERVICES III B,02LA01,AD26150000021451,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,WILMINGTON JAYCEES FOUNDATION,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119338,02,SENIOR SERVICES,100004989,90744,CHECK,PAID,GAX0215395020042,,,09/12/2014,1,1,GAE02CO15119338Y,SOCIAL SERVICES III B,,,,,,,,,,1,,,,,,,,,,,100004989 - WILMINGTON JAYCEES FOUNDATION INC
1547264,2015,AGING,WILMINGTON JAYCEES FOUNDATION INC,10/07/2014,$7959.00,CO119338,0000594548,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,SOCIAL SERVICES III B,02LA01,AD26150000021451,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,WILMINGTON JAYCEES FOUNDATION,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119338,02,SENIOR SERVICES,100004989,90744,CHECK,PAID,GAX0215395020042,,,09/12/2014,1,1,GAE02CO15119338Y,SOCIAL SERVICES III B,,,,,,,,,,1,,,,,,,,,,,100004989 - WILMINGTON JAYCEES FOUNDATION INC
1547125,2015,AGING,ONEGENERATION,10/20/2014,$7926.00,CO119601,0000611371,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,CONGREGATE MEALS FOR SENIORS,02KQ02,AD26150000023504,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,ONEGENERATION,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119601,02,SENIOR SERVICES,100002398,91406,CHECK,PAID,GAX0215395020060,,,09/18/2014,1,3,GAE02CO14119601Y,CONGREGATE MEALS FOR SENIORS,,,,,,,,,,5,,,,,,,,,,,100002398 - ONEGENERATION
1547125,2015,AGING,ONEGENERATION,10/20/2014,$7926.00,CO119601,0000611371,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,CONGREGATE MEALS FOR SENIORS,02KQ02,AD26150000023504,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,ONEGENERATION,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119601,02,SENIOR SERVICES,100002398,91406,CHECK,PAID,GAX0215395020060,,,09/18/2014,1,3,GAE02CO14119601Y,CONGREGATE MEALS FOR SENIORS,,,,,,,,,,5,,,,,,,,,,,100002398 - ONEGENERATION
410619,2015,AGING,WATTS LABOR COMMUNITY ACTION COMMITTEE,07/07/2014,$7916.00,CO119600,0000297418,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,SOCIAL SERVICES III B,02KAA1,EFT26150000000082,CONTRIBUTIONS TO OTHER AGENCIES,,1,2015-01 (JUL),2015-01,7,"JULY,2014",JULY     ,FMS,WATTS LABOR  COMMUNITY ACTION COMMITTEE,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119600,02,SENIOR SERVICES,100002393,90059,EFT,PAID,GAX0215395020005,,,06/16/2014,1,1,GAE02CO14119600Y,SOCIAL SERVICES III B,,,,,,,,,,1,,,,,,,,,,,100002393 - WATTS LABOR COMMUNITY ACTION COMMITTEE
410594,2015,AGING,PACIFIC REGION OASIS,07/28/2014,$7878.00,CO119232,0000812207,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,SOCIAL SERVICES III B,02KAA1,AD26150000005610,CONTRIBUTIONS TO OTHER AGENCIES,,1,2015-01 (JUL),2015-01,7,"JULY,2014",JULY     ,FMS,PACIFIC REGION OASIS,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119232,02,SENIOR SERVICES,100036734,,CHECK,PAID,GAX0215395020014,,,07/15/2014,1,1,GAE02CO14119232Y,SOCIAL SERVICES III B,,,,,,,,,,1,,,,,,,,,,,100036734 - PACIFIC REGION OASIS
421360,2015,AGING,WILMINGTON JAYCEES FOUNDATION INC,08/19/2014,$7847.99,CO119338,0000594548,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,CONGREGATE MEALS III C1,02KAA2,AD26150000010329,CONTRIBUTIONS TO OTHER AGENCIES,,2,2015-02 (AUG),2015-01,8,"AUGUST,2014",AUGUST   ,FMS,WILMINGTON JAYCEES FOUNDATION,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119338,02,SENIOR SERVICES,100004989,90744,CHECK,PAID,GAX0215395020023,,,07/23/2014,1,2,GAE02CO14119338Y,CONGREGATE MEALS III C1,,,,,,,,,,4,,,,,,,,,,,100004989 - WILMINGTON JAYCEES FOUNDATION INC
